UserName,TimeStamp,TortoiseID,EncounterDate,EncounterTime,Fieldworker1,Fieldworker2,CameraWithPhotos,Temperature,HandleStartTime,HandleEndTime,iButtonPurpose,DataDownload,iButtonID,iButtonType,SampleRateTaken,SampleCountTaken,NewiButtonID,NewiButtonType,NewiButtonLocation,InitialWeight,FinalWeight,NewMission,SampleRate,MaxSampleCount,MissionStartDate,MissionStartTime,MissionEndDate,TortoiseVoided,VoidUrineVol,VoidUrineColor,VoidFecesPieces,TortoiseHydrated,HydrateMethod,HydrateFluidVol,Comments,DataMigrated,DataProofed
BS16,3/3/2014,BS568,3/3/2014,1/0/1900,Geo Keyes,,,26.3,1/0/1900,1/0/1900,Download Data,Y,,,35,5961,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/3/2014,BS533,3/3/2014,1/0/1900,TG Jackson,,,19.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5724,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/3/2014,BS501,3/3/2014,1/0/1900,TG Jackson,,,18.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5721,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/3/2014,BS621,3/3/2014,1/0/1900,Geo Keyes,,,26.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5844,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/3/2014,BS504,3/3/2014,1/0/1900,TG Jackson,,,16.1,1/0/1900,1/0/1900,Download Data,Y,,,35,5722,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/3/2014,BS538,3/3/2014,1/0/1900,TG Jackson,,,19.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5721,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS327,3/2/2014,1/0/1900,Jeff Valentine,,,17.7,1/0/1900,1/0/1900,Download Data,Y,,,35,5437,,,,,,Y,15,,3/2/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS317,3/2/2014,1/0/1900,Jeff Valentine,,,17.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5728,,,,,,Y,15,,3/2/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS328,3/3/2014,1/0/1900,Jeff Valentine,,,14.9,1/0/1900,1/0/1900,Download Data,Y,,,15,8192,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS158,3/3/2014,1/0/1900,Jeff Valentine,,,15.3,1/0/1900,1/0/1900,Download Data,Y,,,35,5765,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,New mission file BS158_5,1,0
BS29,3/3/2014,BS323,3/3/2014,1/0/1900,Jeff Valentine,,,15.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5764,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS192,3/3/2014,1/0/1900,Jeff Valentine,,,15.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5763,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS150,3/3/2014,1/0/1900,Jeff Valentine,,,18.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5762,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS310,3/3/2014,1/0/1900,Jeff Valentine,,,18.4,1/0/1900,1/0/1900,Download Data,Y,c10000001fe91541,,35,5768,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,New mission file BS310_2,1,0
BS29,3/3/2014,BS289,3/3/2014,1/0/1900,Jeff Valentine,,,18.7,1/0/1900,1/0/1900,Download Data,Y,6c0000001f04f341,,35,5768,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS339,3/3/2014,1/0/1900,Jeff Valentine,,,19.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5764,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS29,3/3/2014,1/0/1900,Jeff Valentine,,,21,1/0/1900,1/0/1900,Download Data,Y,380000001e0ebd41,,35,5766,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/3/2014,BS261,3/3/2014,1/0/1900,Jeff Valentine,,,19.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5680,,,,,,Y,15,,3/3/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS569,3/4/2014,1/0/1900,Geo Keyes,,,18.9,1/0/1900,1/0/1900,Download Data,Y,,,35,6008,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS543,3/4/2014,1/0/1900,Geo Keyes,,,22.5,1/0/1900,1/0/1900,Download Data,Y,,,35,6038,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS545,3/4/2014,1/0/1900,Geo Keyes,,,23.3,1/0/1900,1/0/1900,Download Data,Y,,,35,6039,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS130,3/4/2014,1/0/1900,TG Jackson,,,14.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6458,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS542,3/4/2014,1/0/1900,Geo Keyes,,,24.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6040,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS582,3/4/2014,1/0/1900,Geo Keyes,,,25.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6041,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS257,3/4/2014,1/0/1900,TG Jackson,,,14.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5678,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS555,3/4/2014,1/0/1900,Geo Keyes,,,25.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5834,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS109,3/4/2014,1/0/1900,TG Jackson,,,18.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5874,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS162,3/4/2014,1/0/1900,TG Jackson,,,19.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5884,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS161,3/4/2014,1/0/1900,TG Jackson,,,16.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5675,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS52,3/4/2014,1/0/1900,TG Jackson,,,17.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5715,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS105,3/4/2014,1/0/1900,TG Jackson,,,17.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5674,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS33,3/4/2014,1/0/1900,TG Jackson,,,18.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5926,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS64,3/4/2014,1/0/1900,TG Jackson,,,18.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5765,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/4/2014,BS610,3/4/2014,1/0/1900,Geo Keyes,,,27.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5839,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS93,3/4/2014,1/0/1900,TG Jackson,,,22.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6050,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS166,3/4/2014,1/0/1900,TG Jackson,,,18.9,1/0/1900,1/0/1900,Download Data,Y,,,35,6390,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/4/2014,BS170,3/4/2014,1/0/1900,TG Jackson,,,18.8,1/0/1900,1/0/1900,Download Data;Repair/Reattach iButton,Y,,,35,5888,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,Replaced epoxy on top of iButton.,1,0
BS16,3/5/2014,BS596,3/5/2014,1/0/1900,Geo Keyes,,,18.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5880,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/5/2014,BS580,3/5/2014,1/0/1900,Geo Keyes,,,19.5,1/0/1900,1/0/1900,Download Data,Y,,,15,8192,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/5/2014,BS638,3/5/2014,1/0/1900,Geo Keyes,,,22.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5883,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/5/2014,BS594,3/5/2014,1/0/1900,Geo Keyes,,,27.1,1/0/1900,1/0/1900,Initially Attach iButton,,,,,,200000002A43AD41,1922L,LC1,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS145,3/4/2014,1/0/1900,Jeff Valentine,,,14.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5791,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS117,3/4/2014,1/0/1900,Jeff Valentine,,,15.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5792,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,New file: BS117_2,1,0
BS29,3/5/2014,BS28,3/4/2014,1/0/1900,Jeff Valentine,,,19.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5791,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS15,3/4/2014,1/0/1900,Jeff Valentine,,,20.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5792,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS140,3/4/2014,1/0/1900,Jeff Valentine,,,21.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5555,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS139,3/4/2014,1/0/1900,Jeff Valentine,,,23.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5793,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS146,3/4/2014,1/0/1900,Jeff Valentine,,,23.1,1/0/1900,1/0/1900,Download Data,Y,,,35,5720,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS265,3/4/2014,1/0/1900,Jeff Valentine,,,24.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5798,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS294,3/4/2014,1/0/1900,Jeff Valentine,,,22.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5809,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS179,3/4/2014,1/0/1900,Jeff Valentine,,,23.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5802,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS184,3/4/2014,1/0/1900,Jeff Valentine,,,22.1,1/0/1900,1/0/1900,Download Data,Y,,,35,5721,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS187,3/4/2014,1/0/1900,Jeff Valentine,,,22.1,1/0/1900,1/0/1900,Download Data,Y,,,35,5722,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS94,3/4/2014,1/0/1900,Jeff Valentine,,,22,1/0/1900,1/0/1900,Download Data,Y,,,35,5808,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS291,3/4/2014,1/0/1900,Jeff Valentine,,,22,1/0/1900,1/0/1900,Download Data,Y,,,35,5810,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS37,3/4/2014,1/0/1900,Jeff Valentine,,,22.1,1/0/1900,1/0/1900,Download Data,Y,5a0000001e061d41,,35,5728,,,,,,Y,15,,3/4/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS127,3/5/2014,1/0/1900,Jeff Valentine,,,14.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5842,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS09,3/5/2014,1/0/1900,Jeff Valentine,,,21.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6097,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS02,3/5/2014,1/0/1900,Jeff Valentine,,,21.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6097,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS19,3/5/2014,1/0/1900,Jeff Valentine,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5561,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS25,3/5/2014,1/0/1900,Jeff Valentine,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6092,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS103,3/5/2014,1/0/1900,Jeff Valentine,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6093,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS31,3/5/2014,1/0/1900,Jeff Valentine,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6094,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,New file: BS31_3,1,0
BS29,3/5/2014,BS44,3/5/2014,1/0/1900,Jeff Valentine,,,22.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6095,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS11,3/5/2014,1/0/1900,Jeff Valentine,,,23.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6095,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS126,3/5/2014,1/0/1900,Jeff Valentine,,,23.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6098,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS113,3/5/2014,1/0/1900,Jeff Valentine,,,25.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6098,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS12,3/5/2014,1/0/1900,Jeff Valentine,,,25.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6098,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/5/2014,BS14,3/5/2014,1/0/1900,Jeff Valentine,,,25.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6100,,,,,,Y,15,,3/5/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS122,3/6/2014,1/0/1900,TG Jackson,,,12.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5799,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS49,3/6/2014,1/0/1900,TG Jackson,,,12.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5796,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS223,3/6/2014,1/0/1900,TG Jackson,,,14.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5790,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS173,3/6/2014,1/0/1900,TG Jackson,,,17.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6001,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS217,3/6/2014,1/0/1900,TG Jackson,,,17.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6003,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS66,3/6/2014,1/0/1900,TG Jackson,,,24.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5923,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS84,3/6/2014,1/0/1900,TG Jackson,,,26,1/0/1900,1/0/1900,Download Data,Y,,,35,5921,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS290,3/6/2014,1/0/1900,TG Jackson,,,25.6,1/0/1900,1/0/1900,Download Data,Y,,,35,5841,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS89,3/6/2014,1/0/1900,TG Jackson,,,24.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5928,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS55,3/6/2014,1/0/1900,TG Jackson,,,24.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5976,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS168,3/6/2014,1/0/1900,TG Jackson,,,24,1/0/1900,1/0/1900,Download Data,Y,,,35,5801,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS10,3/6/2014,BS165,3/6/2014,1/0/1900,TG Jackson,,,23.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5806,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/6/2014,BS153,3/6/2014,1/0/1900,Jeff Valentine,,,23.9,1/0/1900,1/0/1900,Download Data,Y,,,35,5806,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/6/2014,BS79,3/6/2014,1/0/1900,Jeff Valentine,,,26.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5844,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/6/2014,BS45,3/6/2014,1/0/1900,Jeff Valentine,,,28.3,1/0/1900,1/0/1900,Download Data,Y,,,35,5809,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/6/2014,BS160,3/6/2014,1/0/1900,Jeff Valentine,,,27.1,1/0/1900,1/0/1900,Download Data,Y,,,35,5762,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
BS29,3/6/2014,BS220,3/6/2014,1/0/1900,Jeff Valentine,,,26.4,1/0/1900,1/0/1900,Download Data,Y,,,35,5846,,,,,,Y,15,,3/6/2014,1/0/1900,,N,,,,N,,,,1,0
No one,3/7/2014,BS594,2/25/2014,1/0/1900,Nicole Stephens,,,,,,Remove iButton;Other - SEE COMMENTS,N,,,,,,,,,,,,,,,,N,,,,N,,,Chris Grouios: tortoise found no longer with iButton - iButton lost,1,0
BS16,3/9/2014,BS186,3/9/2014,1/0/1900,Jeff Valentine,,,21.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6425,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS176,3/9/2014,1/0/1900,Jeff Valentine,,,21.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6002,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/9/2014,BS143,3/9/2014,1/0/1900,TG Jackson,,,18.8,1/0/1900,1/0/1900,Download Data,Y,,,35,5961,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS65,3/9/2014,1/0/1900,Jeff Valentine,,,20.7,1/0/1900,1/0/1900,Download Data,Y,,,35,6212,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS120,3/9/2014,1/0/1900,Jeff Valentine,,,22.5,1/0/1900,1/0/1900,Download Data,Y,,,35,6219,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS159,3/9/2014,1/0/1900,Jeff Valentine,,,24.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6005,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS135,3/9/2014,1/0/1900,Jeff Valentine,,,22,1/0/1900,1/0/1900,Download Data,Y,,,35,5842,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/9/2014,BS96,3/9/2014,1/0/1900,TG Jackson,,,24.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6016,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS177,3/9/2014,1/0/1900,Jeff Valentine,,,26.6,1/0/1900,1/0/1900,Download Data,Y,,,35,6011,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/9/2014,BS324,3/9/2014,1/0/1900,TG Jackson,,,27.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6014,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS141,3/9/2014,1/0/1900,Jeff Valentine,,,25.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6013,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS61,3/9/2014,1/0/1900,Jeff Valentine,,,26.1,1/0/1900,1/0/1900,Download Data,Y,,,35,6262,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS05,3/9/2014,1/0/1900,Jeff Valentine,,,23.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6260,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/9/2014,BS68,3/9/2014,1/0/1900,Jeff Valentine,,,23.9,1/0/1900,1/0/1900,Download Data,Y,,,35,6267,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/9/2014,BS239,3/9/2014,1/0/1900,TG Jackson,,,23.2,1/0/1900,1/0/1900,Download Data,Y,,,35,5923,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/9/2014,BS24,3/9/2014,1/0/1900,TG Jackson,,,18.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6217,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/10/2014,BS588,3/9/2014,1/0/1900,Brian Cohn,,,14,1/0/1900,1/0/1900,Download Data,Y,,,35,6207,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/10/2014,BS583,3/9/2014,1/0/1900,Brian Cohn,,,20,1/0/1900,1/0/1900,Download Data,Y,,,35,6214,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/10/2014,BS598,3/9/2014,1/0/1900,Brian Cohn,,,21,1/0/1900,1/0/1900,Download Data,Y,,,35,6178,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/10/2014,BS635,3/9/2014,1/0/1900,Brian Cohn,,,23,1/0/1900,1/0/1900,Download Data,Y,,,35,6177,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/10/2014,BS549,3/9/2014,1/0/1900,Brian Cohn,,,20,1/0/1900,1/0/1900,Download Data,Y,,,35,8192,,,,,,Y,15,,3/9/2014,1/0/1900,,N,,,,N,,,Ibutton reached capacity on 10/24/2013,1,0
BS31,3/10/2014,BS01,3/10/2014,1/0/1900,TG Jackson,,,10.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6043,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/10/2014,BS142,3/10/2014,1/0/1900,TG Jackson,,,12.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6039,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/10/2014,BS138,3/10/2014,1/0/1900,TG Jackson,,,21,1/0/1900,1/0/1900,Download Data,Y,,,35,6038,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/10/2014,BS124,3/10/2014,1/0/1900,TG Jackson,,,21,1/0/1900,1/0/1900,Download Data,Y,,,35,6301,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/10/2014,BS154,3/10/2014,1/0/1900,TG Jackson,,,21.4,1/0/1900,1/0/1900,Download Data,Y,,,35,6302,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS16,3/10/2014,BS110,3/10/2014,1/0/1900,Jeff Valentine,,,25.7,1/0/1900,1/0/1900,Download Data,Y,,,35,6307,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/11/2014,BS101,3/11/2014,1/0/1900,TG Jackson,,,13.2,1/0/1900,1/0/1900,Download Data,Y,,,35,6083,,,,,,Y,15,,3/11/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/11/2014,BS13,3/11/2014,1/0/1900,TG Jackson,,,19.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6032,,,,,,Y,15,,3/11/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/11/2014,BS554,3/10/2014,1/0/1900,Brian Cohn,,,13,1/0/1900,1/0/1900,Download Data,Y,,,35,6077,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/11/2014,BS651,3/10/2014,1/0/1900,Brian Cohn,,,17,1/0/1900,1/0/1900,Download Data,Y,,,35,6098,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/11/2014,BS550,3/10/2014,1/0/1900,Brian Cohn,,,15,1/0/1900,1/0/1900,Download Data,Y,,,35,6108,,,,,,Y,15,,3/10/2014,1/0/1900,,N,,,,N,,,,1,0
BS31,3/11/2014,BS70,3/11/2014,1/0/1900,TG Jackson,,,18.8,1/0/1900,1/0/1900,Download Data,Y,,,35,6086,,,,,,Y,15,,3/11/2014,1/0/1900,,N,,,,N,,,,1,0
BS4,3/11/2014,BS593,3/11/2014,1/0/1900,Brian Cohn,,,16,1/0/1900,1/0/1900,Download Data,Y,,,35,6334,,,,,,Y,15,,3/11/2014,1/0/1900,,N,,,,N,,,,1,0
